"Index number","City","State","River","Jam date","Water year","Jam type","Latitude","Longitude","Gage number","Ahps id","Current condition","Damages"
"20010724153918","Bethel","ME","Androscoggin River","12/17/2000","2001","-","44.41861111","-70.76611111","-","-","-","?"
"20010404105706","Caribou","ME","Aroostook River","12/18/2000","2001","Break-up","46.80972222","-67.87555555","-","-","-","none"
"20010801153046","Presque Isle","ME","Aroostook River","03/22/2001","2001","Break-up","46.74972222","-67.96166666","-","-","-","none"
"20010801152133","Augusta","ME","Kennebec River","12/27/2000","2001","Freeze-up","44.25","-69.76861111","01049320","-","-","?"
"20010705153524","Abbot","ME","Kingsbury Stream","04/11/2001","2001","Break-up","45.18638888","-69.4525","-","-","-","?"
"20010716153048","Abbot","ME","Kingsbury Stream","01/19/2001","2001","Break-up","45.18638888","-69.4525","-","-","-","?"
"20010706134840","Westmanland","ME","Little Madawaska Stream","03/22/2001","2001","-","45.96638888","-68.24","-","-","-","minor flooding"
"20010720094450","Ontonagon","MI","Ontonagon River","04/08/2001","2001","Break-up","46.87111111","-89.31388888","-","-","-","?"
"20010627112933","Monroe","MI","River Raisin","02/09/2001","2001","-","41.91638888","-83.39777777","04176540","-","-","?"
"20010329105752","Abbot","ME","Piscataquis River","12/18/2000","2001","Break-up","45.16888888","-69.385","-","-","-","agricultural and road flooding"
"20010329102344","Dover-Foxcroft","ME","Piscataquis River","12/18/2000","2001","Break-up","45.18333333","-69.24583333","01031500","-","-","minor flooding"
"20010329103133","Guilford","ME","Piscataquis River","12/18/2000","2001","Break-up","45.16888888","-69.385","-","-","-","minor flooding"
"20010404102620","Dickey","ME","St. John River","12/18/2000","2001","Break-up","47.08388888","-69.10138888","-","-","-","none"
"20010404101518","Dickey","ME","St. John River","12/18/2000","2001","Break-up","47.11222222","-69.09777777","01010500","-","-","none"
"20010724140650","Fort Kent","ME","St. John River","12/17/2000","2001","-","47.29472222","-68.50027777","01014000","-","-","?"
"20010724150301","Upper Frenchville","ME","St. John River","03/07/2001","2001","-","47.34611111","-68.40916666","-","-","-","?"
"20010724150230","Van Buren","ME","St. John River","03/07/2001","2001","Freeze-up","47.12527777","-67.89","-","-","-","?"
"20010724150348","Dickey","ME","Pelletier Brook","03/07/2001","2001","-","47.09055555","-69.02333333","-","-","-","?"
"20010709144030","Crookston","MN","Red Lake River","04/08/2001","2001","Break-up","47.77416666","-96.62527777","-","-","-","?"
"20010803090220","International Border-Caribou","MN","Roseau River","12/15/2000","2001","Break-up","48.98166666","-96.46222222","05112000","-","-","moderate flooding"
"20010627110842","Warren","IN","Salamonie River","01/30/2001","2001","Freeze-up","40.74361111","-85.52666666","-","-","-","?"
"20010716150402","Winamac","IN","Tippecanoe River","12/20/2000","2001","-","41.03194444","-86.58055555","-","-","-","?"
"20010716153906","Terre Haute","IN","Wabash River","02/07/2001","2001","-","39.46666666","-87.41388888","-","-","-","?"
"20010724142327","Boston","KY","Rolling Fork Salt River","12/19/2000","2001","-","37.95416666","-85.67277777","-","-","-","minor flooding"
"20010801103506","Rudyard","MI","Pine River","02/27/2000","2000","-","46.2325","-84.60027777","-","-","-","?"
"102228","Hathaway","MT","Snell Creek","03/29/2000","2000","Unknown","46.2986722","-106.1540917","6296100","-","-","-"
"102227","Volborg","MT","La Grange Creek","03/29/2000","2000","Unknown","46.1047243","-105.5560989","6308340","-","-","-"
"101855","Browning","MT","N F Milk River","03/18/2000","2000","Unknown","48.9707833","-113.0559694","6133500","-","-","-"
"102128","Browning","MT","Powell Coulee","03/25/2000","2000","Unknown","48.7503444","-112.7567444","6098700","-","-","-"
"102421","Colstrip","MT","Rosebud Creek","03/07/2000","2000","Unknown","45.76715","-106.5698583","6295250","-","-","-"
"102673","Wisdom","MT","Big Hole River","04/06/2000","2000","Unknown","45.80754167","-113.3132694","6024540","-","-","-"
"102344","Kirby","MT","Rosebud Creek","03/05/2000","2000","Unknown","45.36116667","-106.9903556","6295113","-","-","-"
"102343","Eastern Crossing of Int Bndry","MT","Milk River","03/05/2000","2000","Unknown","48.9748194","-110.4217778","6135000","-","-","-"
"102316","Dutton","MT","Teton River","03/04/2000","2000","Unknown","47.930325","-111.5529417","6108000","-","-","-"
"102315","Ashland","MT","Brian Creek","03/04/2000","2000","Unknown","45.4102742","-106.1525135","6307720","-","-","-"
"102711","Lodge Pole","MT","Lodge Pole Creek","05/17/2000","2000","Unknown","48.0310972","-108.5326111","6154430","-","-","-"
"102457","Lodge Grass","MT","Long Otter Creek","03/08/2000","2000","Unknown","45.45398889","-107.3959389","6293300","-","-","-"
"100946","Ulm","MT","Missouri River","02/17/2000","2000","Unknown","47.43496667","-111.3884444","6078200","-","-","-"
"101041","Philipsburg","MT","Middle Fork Rock Creek","02/22/2000","2000","Unknown","46.1845694","-113.5015694","12332000","-","-","-"
"100731","Maxville","MT","Boulder Creek","12/29/1999","2000","Unknown","46.47165278","-113.2357694","12330000","-","-","-"
"100712","Galen","MT","Clark Fork","12/27/1999","2000","Unknown","46.20824167","-112.76735","12323800","-","-","-"
"100703","Opportunity","MT","Silver Bow Creek","12/26/1999","2000","Unknown","46.1077583","-112.8052833","12323600","-","-","-"
"100996","Three Forks","MT","Jefferson River","02/02/2000","2000","Unknown","45.8971361","-111.5956722","6036650","-","-","-"
"100696","Garrison","MT","Little Blackfoot River","12/25/1999","2000","Unknown","46.5194833","-112.7931722","12324590","-","-","-"
"100983","Antelope","MT","Big Muddy Creek","02/19/2000","2000","Unknown","48.6728972","-104.5120861","6183450","-","-","-"
"101059","Rimini","MT","Tenmile Creek","02/23/2000","2000","Unknown","46.571975","-112.2154778","6062750","-","-","-"
"101058","Fort Logan","MT","Smith River","02/23/2000","2000","Unknown","46.82798056","-111.1922389","6077200","-","-","-"
"100675","Loma","MT","Teton River","12/23/1999","2000","Unknown","47.9327194","-110.5144333","6108800","-","-","-"
"101164","Harlowton","MT","Musselshell River","02/26/2000","2000","Unknown","46.4288","-109.8411944","6120500","-","-","-"
"101124","Landusky","MT","Missouri River","02/25/2000","2000","Unknown","47.63143056","-108.6877444","6115200","-","-","-"
"100017","Warm Springs","MT","Warm Springs Creek","01/01/2000","2000","Unknown","46.180375","-112.7850778","12323770","-","-","-"
"100045","Culbertson","MT","Missouri River","01/11/2000","2000","Unknown","48.1235","-104.4733","6185500","-","-","-"
"100400","Drummond","MT","Flint Creek","01/07/2000","2000","Unknown","46.62872778","-113.1506917","12331500","-","-","-"
"100214","Clancy","MT","Prickly Pear Creek","01/21/2000","2000","Unknown","46.5190972","-111.946786","6061500","-","-","-"
"100103","Sidney","MT","Yellowstone River","01/15/2000","2000","Unknown","47.67741389","-104.1554111","6329500","-","-","-"
"100205","Niarada","MT","Mill Creek","01/20/2000","2000","Unknown","47.82982778","-114.6978333","12374250","-","-","-"
"100074","Maxville","MT","Flint Creek","01/13/2000","2000","Unknown","46.4637583","-113.2402778","12329500","-","-","-"
"100062","Deer Lodge","MT","Clark Fork","01/12/2000","2000","Unknown","46.39765","-112.7425389","12324200","-","-","-"
"100159","Wolf Point","MT","Missouri River","01/18/2000","2000","Unknown","48.067325","-105.5330972","6177000","-","-","-"
"20090325110033","New Munster","IL","Fox River","01/27/2000","2000","Unknown","42.61083333","-88.22583333","05545750","0","unknown","-"
"20090324144559","Hanover","IL","Apple River","01/29/2000","2000","Unknown","42.25138888","-90.28611111","05419000","0","unknown","-"
"20090323073958","Nome","AK","Goldengate Creek","05/14/2000","2000","Unknown","64.43416666","-165.04611111","15585000","0","unknown","-"
"20090323072617","Wiseman","AK","Nugget Creek","05/31/2000","2000","Unknown","67.49027777","-149.87222222","15564872","0","unknown","-"
"20090323071357","Healy","AK","Dragonfly Creek","05/19/2000","2000","Unknown","63.79583333","-148.92194444","15517980","0","unknown","-"
"20090310090432","Langlade","WI","Wolf River","12/17/1999","2000","Freeze-up","45.19","-88.73333333","04074950","0","unknown","-"
"20090323080208","Kivalina","AK","Red Dog Creek","05/18/2000","2000","Unknown","68.08416666","-162.88111111","15746988","0","unknown","-"
"20090320074352","Pump Station 3","AK","Sagavanirktok River","06/08/2000","2000","Unknown","69.015","-148.81722222","15908000","1","unknown","-"
"20090210091342","Stanton","ND","Missouri River","01/13/2000","2000","Unknown","47.3625","-101.35694444","06339010","-","unknown","-"
"20090323091821","Kobuk","AK","Dahl Creek","06/01/2000","2000","Unknown","66.94611111","-156.90888888","15743850","0","unknown","-"
"20090320143556","Dot Lake","AK","Berry Creek","05/18/2000","2000","Unknown","63.68972222","-144.36305555","15476300","0","unknown","-"
"20090625101616","Como","IL","Rock River","01/17/2000","2000","Freeze-up","41.78333333","-89.74944444","05443500","0","unknown","-"
"20090330164806","Rowell","IL","Salt Creek","01/25/2000","2000","Unknown","40.115","-89.04916666","05578500","0","unknown","-"
"20090325135812","Penrose","IL","Elkhorn Creek","12/25/1999","2000","Unknown","41.90277777","-89.69444444","05444000","0","unknown","-"
"20090330125759","Freeport","IL","Pecatonica River","01/29/2000","2000","Unknown","42.30361111","-89.61583333","05435500","0","unknown","-"
"20090325124843","Shorewood","IL","Du Page River","01/21/2000","2000","Unknown","41.52222222","-88.1925","05540500","0","unknown","-"
"20090326142549","South Holland","IL","Little Calumet River","01/27/2000","2000","Unknown","41.60694444","-87.59777777","05536290","0","unknown","-"
"20090331093537","Palos Park","IL","Tinley Creek","01/28/2000","2000","Unknown","41.64666666","-87.76638888","05536500","0","unknown","-"
"20090326130812","Belvidere","IL","Kishwaukee River","12/21/1999","2000","Freeze-up","42.25611111","-88.86388888","05438500","0","unknown","-"
"20090330162033","Greenview","IL","Salt Creek","12/27/1999","2000","Unknown","40.13194444","-89.73555555","05582000","0","unknown","-"
"20090330151530","Joslin","IL","Rock River","01/18/2000","2000","Unknown","41.55583333","-90.18555555","05446500","0","unknown","-"
"20090319144612","Big Delta","AK","Liese Creek","05/18/2000","2000","Unknown","64.44805555","-144.88305555","15477730","1","unknown","-"
"20090327200340","Bismarck","ND","Missouri River","01/15/2000","2000","Unknown","46.81416666","-100.82","06342500","0","released","-"
"20090326160945","Congerville","IL","Mackinaw River","01/17/2000","2000","Freeze-up","40.62361111","-89.24166666","05567500","0","unknown","-"
"20090326160007","Lemont","IL","Long Run","01/25/2000","2000","Unknown","41.6425","-87.99916666","05537500","0","unknown","-"
"20090330140804","Como","IL","Rock River","02/03/2000","2000","Unknown","41.78333333","-89.74944444","05443500","0","unknown","-"
"20090330132051","Keithsburg","IL","Pope Creek","01/28/2000","2000","Unknown","41.12888888","-90.91916666","05467000","0","unknown","-"
"20090331101838","Leonore","IL","Vermilion River","01/26/2000","2000","Unknown","41.20833333","-88.93083333","05555300","0","unknown","-"
"20090331084644","Menominee","IL","Sinsinawa River","01/28/2000","2000","Unknown","42.47861111","-90.48666666","05414820","0","unknown","-"
"20090331084559","Menominee","IL","Sinsinawa River","01/27/2000","2000","Unknown","42.47861111","-90.48666666","05414820","0","unknown","-"
"20090330151224","Joslin","IL","Rock River","02/05/2000","2000","Unknown","41.55583333","-90.18555555","05446500","0","unknown","-"
"20090330140701","Como","IL","Rock River","02/05/2000","2000","Unknown","41.78333333","-89.74944444","05443500","0","unknown","-"
"20090330125959","Freeport","IL","Pecatonica River","01/26/2000","2000","Unknown","42.30277777","-89.61583333","05435500","0","unknown","-"
"20090330125536","Freeport","IL","Pecatonica River","12/26/1999","2000","Unknown","42.30361111","-89.61583333","05435500","1","unknown","-"
"20090320144338","Richardson","AK","Banner Creek","04/22/2000","2000","Unknown","64.29","-146.34888888","15480000","0","unknown","-"
"20090320142921","Central","AK","Quartz Creek","05/12/2000","2000","Unknown","65.61916666","-144.48194444","15442500","0","unknown","-"
"20090325134329","Penrose","IL","Elkhorn Creek","01/28/2000","2000","Unknown","41.90277777","-89.69444444","05444000","0","unknown","-"
"20090325111850","Oquawka","IL","Hederson Creek","01/13/2000","2000","Unknown","41.00138888","-90.85416666","05469000","0","unknown","-"
"20090325105834","New Munster","IL","Fox River","01/26/2000","2000","Unknown","42.61083333","-88.22583333","05545750","0","unknown","-"
"20090325105500","New Munster","IL","Fox River","01/25/2000","2000","Unknown","42.61083333","-88.22583333","05545750","0","unknown","-"
"20090326141710","Cornland","IL","Lake Fork","01/24/2000","2000","Unknown","39.95138888","-89.38361111","05579500","0","unknown","-"
"20090326140648","Cornland","IL","Lake Fork","01/17/2000","2000","Freeze-up","39.95138888","-89.38361111","05579500","0","unknown","-"
"20090324162416","Geneseo","IL","Green River","02/18/2000","2000","Unknown","41.48888888","-90.1575","05447500","0","unknown","-"
"20090323092128","Kiana","AK","Kobuk River","06/05/2000","2000","Unknown","66.97361111","-160.13083333","15744500","0","unknown","-"
"20090323091353","Coldfoot","AK","Slate Creek","05/07/2000","2000","Unknown","67.25472222","-150.17333333","15564879","0","unknown","-"
"20090323090121","Eagle","AK","Yukon River","05/06/2000","2000","Unknown","64.78944444","-141.19777777","15356000","0","unknown","-"
"20090323071832","Wiseman","AK","Snowden Creek","05/17/2000","2000","Unknown","67.73888888","-149.74","15564868","0","unknown","-"
"20090320141018","Sutton","AK","Premier Creek","12/22/1999","2000","Unknown","61.71111111","-149.08666666","15283600","0","unknown","-"
"20090325130112","Joliet","IL","Hickory Creek","01/27/2000","2000","Unknown","41.51888888","-88.06944444","05539000","0","unknown","-"
"20090325121956","Orion","IL","Edwards River","12/01/1999","2000","Unknown","41.27194444","-90.3775","05466000","0","unknown","-"
"20090325115933","New Boston","IL","Edwards River","01/29/2000","2000","Unknown","41.18694444","-90.96805555","05466500","0","unknown","-"
"20090324155501","Valley City","IL","Illinois River","01/29/2000","2000","Unknown","39.70333333","-90.64527777","05586100","0","unknown","-"
"20090324154947","Wyoming","IL","Indain Creek","01/28/2000","2000","Unknown","41.01833333","-89.83527777","05568800","0","unknown","-"
"20090325135921","Penrose","IL","Elkhorn Creek","12/26/1999","2000","Unknown","41.90277777","-89.69444444","05444000","0","unknown","-"
"20090323075632","Nome","AK","Washington Creek","06/03/2000","2000","Unknown","64.71444444","-165.82027777","15633000","0","unknown","-"
"20090323075310","Nome","AK","Washington Creek","05/16/2000","2000","Unknown","64.71444444","-165.82027777","15633000","0","unknown","-"
"20090323075027","Nome","AK","Arctic Creek","06/12/2000","2000","Unknown","64.63777777","-165.71166666","15624998","0","unknown","-"
